id,titulo,url,fecha,score_utilidad,prioridad,categorias,resumen_utilidad,motivo_prioridad,requiere_extraccion_profunda,archivo_texto,posible_paywall,longitud_texto,tiene_transcripcion,observaciones
17,“Somos 5 hermanos y ya no nos soportamos”: cómo separar la SL de alquiler SIN palo fiscal.,https://fiscalizarte.substack.com/p/somos-5-hermanos-y-ya-no-nos-soportamos,2026-03-11T08:44:37.433Z,35,Descartar,Reparación vs mejora | Riesgos con Hacienda | Gestión operativa,Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/somos-5-hermanos-y-ya-no-nos-soportamos.md,Sí,4017,No,
56,Ayer hubo fuego.,https://fiscalizarte.substack.com/p/ayer-hubo-fuego,2025-11-10T07:58:37.018Z,34,Descartar,Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Prueba documental | Riesgos con Hacienda | Gestión operativa,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/ayer-hubo-fuego.md,No,2588,No,
183,Si tienes inmuebles alquilados y perteneces a este colectivo..,https://fiscalizarte.substack.com/p/si-tienes-inmuebles-alquilados-y,2025-01-11T07:38:20.297Z,34,Descartar,Fiscalidad IRPF | Suministros | Prueba documental,Útil para declarar rendimientos en IRPF Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/si-tienes-inmuebles-alquilados-y.md,No,2728,No,
155,¿Comprar más participaciones de tu sociedad patrimonial puede hacerte pagar el ITP como si compraras un inmueble?,https://fiscalizarte.substack.com/p/comprar-mas-participaciones-de-tu,2025-02-27T06:30:54.030Z,34,Descartar,Suministros | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/comprar-mas-participaciones-de-tu.md,Sí,2451,No,
59,Email importante. No te pierdas este contenido.,https://fiscalizarte.substack.com/p/email-importante-no-te-pierdas-este,2025-10-29T17:07:03.619Z,33,Descartar,Intereses hipotecarios | Suministros | Persona física vs sociedad | Prueba documental | Riesgos con Hacienda,Incluye intereses o financiación Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/email-importante-no-te-pierdas-este.md,No,3305,No,
200,¿Hiciste reformas en una casa antes de venderla? Esto es lo que Hacienda tiene en cuenta 🔧🏠,https://fiscalizarte.substack.com/p/hiciste-reformas-en-una-casa-antes,2024-11-19T06:35:37.056Z,33,Descartar,Reparación vs mejora | Suministros | Persona física vs sociedad | Prueba documental | Riesgos con Hacienda,Ayuda a separar reparación y mejora Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/hiciste-reformas-en-una-casa-antes.md,No,3023,No,
198,¿Puedo deducir las obras de eficiencia energética si alquilo mi casa como vivienda turística?,https://fiscalizarte.substack.com/p/puedo-deducir-las-obras-de-eficiencia,2024-11-26T06:29:27.708Z,33,Descartar,Reparación vs mejora | Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Prueba documental,Ayuda a separar reparación y mejora Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/puedo-deducir-las-obras-de-eficiencia.md,No,3917,No,
162,#Clase 1: Estructura del IRPF,https://fiscalizarte.substack.com/p/clase-1-estructura-del-irpf,2025-02-15T08:01:27.646Z,32,Descartar,Fiscalidad IRPF | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/clase-1-estructura-del-irpf.md,Sí,6901,Sí,usa_transcripcion
69,El peaje invisible que frena a los inversores..,https://fiscalizarte.substack.com/p/el-peaje-invisible-que-frena-a-los,2025-09-21T07:56:26.006Z,32,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/el-peaje-invisible-que-frena-a-los.md,No,1819,No,
226,Es importante saberlo!,https://fiscalizarte.substack.com/p/es-importante-saberlo,2024-01-15T09:08:33.857Z,32,Descartar,Fiscalidad IRPF | Suministros | Persona física vs sociedad | Gestión operativa,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/es-importante-saberlo.md,No,2140,No,
159,No hagas esto si VENDES un piso..,https://fiscalizarte.substack.com/p/cuidado-con-la-forma-en-la-que-vendes,2025-02-20T06:31:02.470Z,32,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/cuidado-con-la-forma-en-la-que-vendes.md,Sí,2330,No,
19,No residente + Patrimonio en España: el “límite del 60%” ya te protege (TEAC 27/01/2026),https://fiscalizarte.substack.com/p/no-residente-patrimonio-en-espana,2026-02-25T08:31:12.816Z,32,Descartar,Fiscalidad IRPF | Suministros | Vivienda habitual / reducción IRPF | Prueba documental,Útil para declarar rendimientos en IRPF Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/no-residente-patrimonio-en-espana.md,Sí,2789,No,
30,Tú socio vive en Suecia y vais a liquidar: el detalle que decide si tributas en España.,https://fiscalizarte.substack.com/p/tu-socio-vive-en-suecia-y-vais-a,2026-01-14T09:00:49.056Z,32,Descartar,Fiscalidad IRPF | Persona física vs sociedad | Prueba documental,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/tu-socio-vive-en-suecia-y-vais-a.md,Sí,5192,No,
163,¿Qué ocurre cuando una casa construida para la venta se destina al alquiler?,https://fiscalizarte.substack.com/p/que-ocurre-cuando-una-casa-construida,2025-02-13T06:26:33.111Z,32,Descartar,Gastos deducibles | Suministros | Prueba documental,Explica gastos deducibles Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/que-ocurre-cuando-una-casa-construida.md,Sí,3525,No,
90,⚠️ Cataluña aprieta el puño fiscal: llega el 20% en Transmisiones Patrimoniales Onerosas.,https://fiscalizarte.substack.com/p/cataluna-aprieta-el-puno-fiscal-llega,2025-07-26T07:47:38.838Z,32,Descartar,Suministros | Vivienda habitual / reducción IRPF | Persona física vs sociedad | Prueba documental | Riesgos con Hacienda,Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/cataluna-aprieta-el-puno-fiscal-llega.md,No,2295,No,
151,Aportación de Participaciones y Régimen Especial del Impuesto sobre Sociedades.,https://fiscalizarte.substack.com/p/aportacion-de-participaciones-y-regimen,2025-03-06T06:30:41.770Z,30,Descartar,Persona física vs sociedad | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/aportacion-de-participaciones-y-regimen.md,Sí,2616,No,
215,AVALES ICO: ¿En qué consisten?,https://fiscalizarte.substack.com/p/avales-ico-en-que-consisten,2024-03-03T10:00:35.413Z,30,Descartar,Amortización | Vivienda habitual / reducción IRPF | Prueba documental,Explica cómo amortizar el inmueble Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/avales-ico-en-que-consisten.md,No,1407,No,
58,El error caro al “meter tus pisos” en una SL: cálculos claros para no regalar dinero a Hacienda,https://fiscalizarte.substack.com/p/el-error-caro-al-meter-tus-pisos,2025-11-05T16:20:38.213Z,30,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Prueba documental | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/el-error-caro-al-meter-tus-pisos.md,Sí,5017,No,
39,Salir de una SL tras una bronca: el error fiscal que te puede costar miles de euros.,https://fiscalizarte.substack.com/p/salir-de-una-sl-tras-una-bronca-el,2025-12-26T08:41:14.009Z,30,Descartar,Amortización | Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Riesgos con Hacienda,Explica cómo amortizar el inmueble,Poca utilidad para este caso concreto,No,posts_texto/salir-de-una-sl-tras-una-bronca-el.md,Sí,3951,No,
186,¿Intermedias en el alquiler de viviendas vacacionales? Esto es lo que debes saber sobre el IVA,https://fiscalizarte.substack.com/p/intermedias-en-el-alquiler-de-viviendas,2025-01-02T10:13:16.004Z,30,Descartar,Vivienda habitual / reducción IRPF | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/intermedias-en-el-alquiler-de-viviendas.md,No,2964,No,
180,Cómo sacar dinero de tu SL sin que Hacienda te coma vivo,https://fiscalizarte.substack.com/p/como-sacar-dinero-de-tu-sl-sin-que,2025-01-16T07:05:41.594Z,29,Descartar,Fiscalidad IRPF | Intereses hipotecarios | Suministros | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/como-sacar-dinero-de-tu-sl-sin-que.md,No,2843,No,
168,No puedes cometer estos ERRORES,https://fiscalizarte.substack.com/p/no-puedes-cometer-estos-errores,2025-02-04T08:52:56.772Z,29,Descartar,Intereses hipotecarios | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Incluye intereses o financiación Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/no-puedes-cometer-estos-errores.md,Sí,3035,No,
225,¿Sabes que es el IRPF?,https://fiscalizarte.substack.com/p/sabes-que-es-el-irpf,2024-01-15T09:34:02.469Z,29,Descartar,Fiscalidad IRPF | Intereses hipotecarios | Comunidad / IBI / seguros,Útil para declarar rendimientos en IRPF Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/sabes-que-es-el-irpf.md,No,2432,No,
124,Adapta tú estrategia de inversión a tú situación fiscal..,https://fiscalizarte.substack.com/p/adapta-tu-estrategia-de-inversion,2025-05-04T15:09:12.291Z,28,Descartar,Fiscalidad IRPF | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/adapta-tu-estrategia-de-inversion.md,No,2133,No,
134,Así te puedas aplicar la mayor ventaja fiscal por alquilar inmuebles en la RENTA 2024...,https://fiscalizarte.substack.com/p/asi-te-puedes-aplicar-la-reduccion,2025-04-13T09:21:38.458Z,28,Descartar,Fiscalidad IRPF | Vivienda habitual / reducción IRPF | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/asi-te-puedes-aplicar-la-reduccion.md,No,3425,No,
109,"Cómo un ´´buen`` piso, PUEDE ser una operación fiscalmente MALÍSIMA.",https://fiscalizarte.substack.com/p/como-un-buen-piso-puede-ser-una-operacion,2025-06-15T07:48:42.061Z,28,Descartar,Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Persona física vs sociedad | Riesgos con Hacienda,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/como-un-buen-piso-puede-ser-una-operacion.md,No,3585,No,
139,¿Debe tu asociación pagar IVA por el alquiler de viviendas?,https://fiscalizarte.substack.com/p/debe-tu-asociacion-pagar-iva-por,2025-04-03T05:31:23.933Z,28,Descartar,Suministros | Prueba documental | Gestión operativa,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/debe-tu-asociacion-pagar-iva-por.md,Sí,2112,No,
35,"🚨 #Clase 24: tres inversores, tres vidas… y una decisión que te puede ahorrar (o costar) mucho dinero",https://fiscalizarte.substack.com/p/clase-24-tres-inversores-tres-vidas,2026-01-05T17:19:35.970Z,28,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/clase-24-tres-inversores-tres-vidas.md,Sí,34464,Sí,usa_transcripcion
89,🚨 El error fiscal que cometen (casi) todos los inversores inmobiliarios..,https://fiscalizarte.substack.com/p/el-error-fiscal-que-cometen-casi,2025-07-27T07:10:21.022Z,28,Descartar,Fiscalidad IRPF | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/el-error-fiscal-que-cometen-casi.md,No,3087,No,
44,Clase 3: NPLs (crédito hipotecario impagado) — donde de verdad están los descuentos,https://fiscalizarte.substack.com/p/clase-3-npls-credito-hipotecario,2025-12-15T11:25:28.812Z,27,Descartar,Intereses hipotecarios | Comunidad / IBI / seguros,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/clase-3-npls-credito-hipotecario.md,Sí,39074,Sí,usa_transcripcion
18,Préstamo participativo en inmobiliarias: el error que te puede costar el IS (DGT V2152-25),https://fiscalizarte.substack.com/p/prestamo-participativo-en-inmobiliarias,2026-03-04T08:40:02.502Z,27,Descartar,Gastos deducibles | Intereses hipotecarios | Suministros | Riesgos con Hacienda,Explica gastos deducibles Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/prestamo-participativo-en-inmobiliarias.md,Sí,3594,No,
142,🏡💰 Fiscalidad en la Venta de Viviendas Promovidas por Comunidades de Bienes,https://fiscalizarte.substack.com/p/fiscalidad-en-la-venta-de-viviendas,2025-03-27T06:30:51.998Z,27,Descartar,Gastos deducibles | Reparación vs mejora | Suministros | Comunidad / IBI / seguros,Explica gastos deducibles Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/fiscalidad-en-la-venta-de-viviendas.md,Sí,4243,No,
87,Estás pagando más impuestos de los que deberías (y lo sabes),https://fiscalizarte.substack.com/p/estas-pagando-mas-impuestos-de-los,2025-08-03T18:06:16.240Z,26,Descartar,Fiscalidad IRPF | Riesgos con Hacienda | Gestión operativa,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/estas-pagando-mas-impuestos-de-los.md,No,1663,No,
217,Incendio del edificio de Valencia: ¿Cómo funciona el seguro de hogar?,https://fiscalizarte.substack.com/p/incendio-del-edificio-de-valencia,2024-02-25T20:55:02.077Z,26,Descartar,Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/incendio-del-edificio-de-valencia.md,No,3568,No,
94,"Mientras tú pagas al ""personal shopper"", yo compro con un 40% de descuento… y tributo la mitad. Te cuento cómo.",https://fiscalizarte.substack.com/p/mientras-tu-pagas-al-personal-shopper,2025-07-14T06:45:45.382Z,26,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Gestión operativa,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/mientras-tu-pagas-al-personal-shopper.md,No,3202,No,
96,🕵️‍♂️ ¿Te ha escrito Hacienda? No entres en pánico (aún)...,https://fiscalizarte.substack.com/p/te-ha-escrito-hacienda-no-entres,2025-07-11T07:22:18.377Z,26,Descartar,Fiscalidad IRPF | Prueba documental | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/te-ha-escrito-hacienda-no-entres.md,No,2962,No,
171,Si te planteas hacer un CAMBIO DE USO..,https://fiscalizarte.substack.com/p/si-te-planteas-hacer-un-cambio-de,2025-02-01T07:49:32.772Z,25,Descartar,Reparación vs mejora | Comunidad / IBI / seguros | Persona física vs sociedad,Ayuda a separar reparación y mejora Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/si-te-planteas-hacer-un-cambio-de.md,No,4081,No,
219,"¿Estás teniendo en cuenta tu IRPF marginal en tus inversiones? Sino es así, ¡esto te interesa!",https://fiscalizarte.substack.com/p/estas-teniendo-en-cuenta-tu-irpf,2024-02-15T05:55:06.368Z,25,Descartar,Fiscalidad IRPF | Intereses hipotecarios | Suministros,Útil para declarar rendimientos en IRPF Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/estas-teniendo-en-cuenta-tu-irpf.md,No,1620,No,
153,Cómo ahorrar impuestos siendo no residente..,https://fiscalizarte.substack.com/p/argentina-patria-querida,2025-03-02T07:30:30.168Z,24,Descartar,Vivienda habitual / reducción IRPF | Persona física vs sociedad | Riesgos con Hacienda,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/argentina-patria-querida.md,No,1661,No,
169,El Gobierno te ´´discrimina`` como residente fiscal español..,https://fiscalizarte.substack.com/p/el-gobierno-te-discrimina-como-residente,2025-02-03T06:31:16.383Z,24,Descartar,Fiscalidad IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/el-gobierno-te-discrimina-como-residente.md,No,2107,No,
167,He conseguido ahorrar 24.080 euros a un inversor..,https://fiscalizarte.substack.com/p/he-conseguido-ahorrar-24080-euros,2025-02-06T06:10:47.355Z,24,Descartar,Fiscalidad IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/he-conseguido-ahorrar-24080-euros.md,Sí,3015,No,
123,Lo que ningún gurú del sector te cuenta pero que deberías saber siendo un pequeño inversor inmobiliario...,https://fiscalizarte.substack.com/p/lo-que-ningun-guru-del-sector-te,2025-05-05T15:06:08.404Z,24,Descartar,Fiscalidad IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/lo-que-ningun-guru-del-sector-te.md,No,2590,No,
178,Verdades de la inversión en el sector inmobiliario,https://fiscalizarte.substack.com/p/verdades-de-la-inversion-en-el-sector,2025-01-21T12:45:42.085Z,24,Descartar,Fiscalidad IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/verdades-de-la-inversion-en-el-sector.md,No,2306,No,
115,¿Crear una sociedad o adquirir una sociedad creada? La mejor opción.,https://fiscalizarte.substack.com/p/crear-una-sociedad-o-adquirir-una,2025-05-28T11:45:25.917Z,24,Descartar,Suministros | Comunidad / IBI / seguros | Prueba documental,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/crear-una-sociedad-o-adquirir-una.md,Sí,3654,No,
176,¿ITP al 5% en Comunidad Valenciana?,https://fiscalizarte.substack.com/p/itp-al-5-en-comunidad-valenciana,2025-01-25T11:23:45.493Z,24,Descartar,Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Persona física vs sociedad,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/itp-al-5-en-comunidad-valenciana.md,No,3226,No,
209,¿La mejor estructura fiscal?,https://fiscalizarte.substack.com/p/la-mejor-estructura-fiscal,2024-09-01T13:42:35.427Z,24,Descartar,Fiscalidad IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/la-mejor-estructura-fiscal.md,No,4109,No,
149,Invertir a través de COMUNIDADES DE BIENES...,https://fiscalizarte.substack.com/p/invertir-a-traves-de-comunidades,2025-03-11T06:30:57.709Z,23,Descartar,Reparación vs mejora | Suministros | Comunidad / IBI / seguros | Gestión operativa,Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/invertir-a-traves-de-comunidades.md,Sí,3091,No,
129,⚠️ Cuidado con la escisión de tu empresa: ¿Pagarás más impuestos?,https://fiscalizarte.substack.com/p/cuidado-con-la-escision-de-tu-empresa,2025-04-23T05:30:50.175Z,23,Descartar,Reparación vs mejora | Riesgos con Hacienda | Gestión operativa,Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/cuidado-con-la-escision-de-tu-empresa.md,Sí,1557,No,
10,#Clase 29: Esta clase 29 de Fiscalizarte no es una clase cualquiera...,https://fiscalizarte.substack.com/p/clase-29-esta-clase-29-de-fiscalizarte,2026-04-06T07:39:53.161Z,22,Descartar,Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/clase-29-esta-clase-29-de-fiscalizarte.md,Sí,76885,Sí,usa_transcripcion
16,#Clase 5: Análisis real in situ de una operación de CDR con un 50% de rentabilidad..,https://fiscalizarte.substack.com/p/clase-5-analisis-real-in-situ-de,2026-03-14T07:45:35.741Z,22,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad | Prueba documental,Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/clase-5-analisis-real-in-situ-de.md,Sí,40824,Sí,usa_transcripcion
20,Empresa inmobiliaria + empleado familiar: el TSJ de Cataluña frena el “no” automático de Hacienda,https://fiscalizarte.substack.com/p/empresa-inmobiliaria-empleado-familiar,2026-02-18T08:12:22.770Z,22,Descartar,Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/empresa-inmobiliaria-empleado-familiar.md,Sí,3241,No,
13,Error típico con socios o promotores extranjeros: pensar que su NIF de fuera basta en España,https://fiscalizarte.substack.com/p/error-tipico-con-socios-o-promotores,2026-03-25T09:13:40.520Z,22,Descartar,Persona física vs sociedad | Prueba documental | Riesgos con Hacienda,Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/error-tipico-con-socios-o-promotores.md,Sí,4752,No,
11,Estar autorizado en una cuenta no significa que el dinero sea tuyo,https://fiscalizarte.substack.com/p/estar-autorizado-en-una-cuenta-no,2026-04-01T07:20:42.080Z,22,Descartar,Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/estar-autorizado-en-una-cuenta-no.md,Sí,5199,No,
165,Guarda este mail para cuando seas presidente de tú Comunidad..,https://fiscalizarte.substack.com/p/he-mentorizado-al-presidente-de-una,2025-02-11T06:30:58.631Z,22,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/he-mentorizado-al-presidente-de-una.md,Sí,2804,No,
185,Método para ahorrar hasta 10.000 euros..,https://fiscalizarte.substack.com/p/metodo-para-ahorrar-hasta-10000-euros,2025-01-05T08:16:37.772Z,22,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/metodo-para-ahorrar-hasta-10000-euros.md,No,4455,No,
189,¿Alquiler de casas rurales? Cuidado con el IVA y el IAE,https://fiscalizarte.substack.com/p/alquiler-de-casas-rurales-cuidado,2024-12-28T08:01:05.761Z,22,Descartar,Suministros | Persona física vs sociedad,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/alquiler-de-casas-rurales-cuidado.md,No,2680,No,
103,🔥 Descuento del 20% en la suscripción anual Premium. Solo hasta el domingo.,https://fiscalizarte.substack.com/p/descuento-del-20-en-la-suscripcion,2025-06-28T07:13:12.328Z,22,Descartar,Fiscalidad IRPF | Suministros | Gestión operativa,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/descuento-del-20-en-la-suscripcion.md,No,1847,No,
184,"Si gestionas habitaciones o pisos de otros inversores, DEBES leer esto..",https://fiscalizarte.substack.com/p/gestionas-alquileres-por-habitaciones,2025-01-09T13:03:44.286Z,20,Descartar,Suministros | Comunidad / IBI / seguros | Prueba documental | Gestión operativa,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/gestionas-alquileres-por-habitaciones.md,No,3818,No,
57,"Sí, las cuentas en participación pagan un 1%… y no, tu asesor de siempre no tiene ni idea de por qué..",https://fiscalizarte.substack.com/p/si-las-cuentas-en-participacion-pagan,2025-11-07T08:12:15.866Z,20,Descartar,Fiscalidad IRPF | Persona física vs sociedad | Prueba documental | Gestión operativa,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/si-las-cuentas-en-participacion-pagan.md,No,2708,No,
32,# Clase 4: Analizo una operación de NPL in situ y con documentación real.,https://fiscalizarte.substack.com/p/clase-4-analizo-una-operacion-de,2026-01-11T15:19:05.511Z,19,Descartar,Intereses hipotecarios | Suministros | Prueba documental,Incluye intereses o financiación Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/clase-4-analizo-una-operacion-de.md,Sí,37660,Sí,usa_transcripcion
160,Cuidado al declarar el ITP...,https://fiscalizarte.substack.com/p/cuidado-al-declarar-el-itp,2025-02-18T06:28:28.816Z,19,Descartar,Intereses hipotecarios | Comunidad / IBI / seguros | Riesgos con Hacienda,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/cuidado-al-declarar-el-itp.md,Sí,2871,No,
38,He cerrado el año con esta operación....,https://fiscalizarte.substack.com/p/he-cerrado-el-ano-con-esta-operacion,2025-12-30T08:23:25.337Z,19,Descartar,Intereses hipotecarios | Suministros | Gestión operativa,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/he-cerrado-el-ano-con-esta-operacion.md,No,4153,No,
24,ITP Madrid: puedes aplicar el 2% aunque tu CNAE “no sea inmobiliario”,https://fiscalizarte.substack.com/p/itp-madrid-puedes-aplicar-el-2-aunque,2026-02-04T10:03:16.913Z,19,Descartar,Intereses hipotecarios | Suministros | Comunidad / IBI / seguros | Riesgos con Hacienda,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/itp-madrid-puedes-aplicar-el-2-aunque.md,Sí,2998,No,
220,ITP: ¿Cómo afecta a tu inversión inmobiliaria?,https://fiscalizarte.substack.com/p/itp-como-afecta-a-tu-inversion-inmobiliaria,2024-02-08T20:59:27.708Z,19,Descartar,Intereses hipotecarios | Comunidad / IBI / seguros | Riesgos con Hacienda,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/itp-como-afecta-a-tu-inversion-inmobiliaria.md,No,3161,No,
106,Decrecer para CRECER más rápido.,https://fiscalizarte.substack.com/p/decrecer-para-crecer-mas-rapido,2025-06-19T15:10:11.308Z,18,Descartar,Fiscalidad IRPF | Comunidad / IBI / seguros,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/decrecer-para-crecer-mas-rapido.md,No,2780,No,
202,Ejemplo de un cliente con una operación de Flipping House...,https://fiscalizarte.substack.com/p/ejemplo-de-un-cliente-con-una-operacion,2024-10-27T08:51:49.433Z,18,Descartar,Fiscalidad IRPF | Amortización | Suministros | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Útil para declarar rendimientos en IRPF Explica cómo amortizar el inmueble Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/ejemplo-de-un-cliente-con-una-operacion.md,No,3891,No,
120,No cometas el mismo ERROR que Rubén con sus inversiones inmobiliarias....,https://fiscalizarte.substack.com/p/no-cometas-el-mismo-error-que-ruben,2025-05-15T09:08:13.299Z,18,Descartar,Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/no-cometas-el-mismo-error-que-ruben.md,No,2999,No,
